!Sample_title	PRB12546 MixA	PRB12547 MixA	PRB12548 MixA	PRB12549 MixB	PRB12550 MixB	PRB12551 MixB	PRB12552 MixC	PRB12553 MixC	PRB12554 MixC	PRB12555 MixD	PRB12556 MixD	PRB12557 MixD
234083_at	5.046	52.242	18.591	13.273	11.108	11.073	9.596	15.129	16.725	25.213	8.946	14.444
234084_x_at	140.246	232.073	133.003	123.432	155.621	112.012	233.191	178.218	225.72	239.724	263.372	221.053
234085_at	44.042	62.004	39.194	64.195	60.101	11.248	26.295	50.854	93.34	32.469	16.883	55.834
234086_at	11.305	10.913	32.445	53.57	10.773	39.213	13.569	19.992	21.396	36.935	11.231	18.028
234087_at	52.584	79.195	23.173	46.461	18.633	50.018	12.918	49.672	27.447	17.159	32.337	9.264
234088_at	43.631	16.153	25.053	9.495	16.708	10.725	13.029	14.228	18.741	70.496	61.153	84.52
234089_at	46.797	34.577	21.2	82.874	22.254	59.644	55.08	39.714	44.525	22.801	41.477	27.033
234090_at	76.028	43.018	114.291	54.457	62.161	61.271	60.29	65.02	68.837	75.062	37.966	161.783
234091_at	114.708	131.748	140.167	94.369	105.005	113.168	130.667	153.077	101.885	158.023	90.694	107.207
234092_s_at	27.098	109.661	30.817	178.531	39.361	77.503	22.914	85.789	35.298	36.909	56.441	132.378
234093_at	85.178	72.263	153.428	53.583	94.97	138.286	111.203	75.601	103.256	198.567	82.565	50.078
234094_x_at	60.283	27.675	14.095	18.182	66.047	49.8	11.925	57.464	100.874	92.469	28.755	5.324
234095_at	9.074	76.431	79.433	44.781	55.615	76.033	116.435	57.144	5.849	9.943	64.001	76.238
234096_at	3.679	12.762	39.834	3.802	1.483	4.954	5.066	10.374	39.498	5.927	31.465	23.913
234097_s_at	1.515	6.063	0.825	21.506	22.725	20.471	16.591	18.758	0.964	7.091	1.295	22.506
234098_at	92.027	61.829	65.124	74.261	107.205	108.982	86.555	14.942	87.561	24.076	94.1	27.276
234099_at	179.374	215.424	244.398	57.713	165.853	209.168	241.25	212.844	174.195	236.16	118.157	257.266
234100_at	8.461	8.059	18.296	6.978	6.713	5.429	11.201	6.891	8.867	8.175	3.892	7.914
234101_at	70.981	55.365	98.786	13.563	34.43	99.233	122.346	148.07	68.49	110.335	113.321	128.567
234102_at	60.361	22.175	17.012	19.833	57.001	20.37	10.598	14.112	35.362	31.578	17.989	17.911
234103_at	32.935	40.48	5.101	18.142	8.882	23.55	21.322	13.663	16.347	65.39	26.727	34.855
234104_at	18.926	18.627	21.496	18.28	107.281	58.38	20.063	33.269	67.523	54.224	64.375	20.087
234105_at	14.357	2.982	6.585	11.352	32.606	9.125	6.007	8.692	24.739	5.836	2.951	12.613
234106_s_at	329.609	295.972	289.86	247.506	428.368	375.076	333.304	355.72	274.57	207.713	243.404	334.728
234107_s_at	2517.203	1585.629	1592.57	2305.842	2872.905	2803.129	2618.439	2603.387	2661.734	2794.193	2930.236	2450.635
234108_at	52.02	40.852	98.736	31.524	65.286	112.944	42.611	84.936	21.937	59.719	54.735	91.02
234109_x_at	122.606	114.075	160.004	65.654	114.574	79.723	134.127	155.807	116.34	115.975	145.05	105.771
234110_at	15.026	5.581	18.548	4.073	47.657	2.986	10.663	43.304	3.785	30.509	6.489	1.725
234111_at	397.169	418.393	488.181	336.349	382.795	408.515	354.692	400.216	409.766	391.7	401.64	421.687
234112_at	9.388	12.204	52.462	15.736	40.352	6.353	56.209	45.755	39.338	15.736	9.208	57.798
234113_at	21.612	16.675	92.031	11.237	16.065	63.228	90.119	89.714	106.947	19.507	54.927	8.833
234114_at	21.985	21.952	37.354	84.55	133.991	60.953	92.173	76.066	6.678	33.288	49.563	93.577
234115_s_at	44.682	8.114	35.446	2.008	4.066	43.854	9.178	47.259	27.1	6.619	9.007	43.775
234116_at	14.463	14.321	11.258	23.112	20.413	18.379	39.825	12.414	17.051	19.754	9.579	15.354
234117_at	86.365	85.614	17.748	39.732	24.906	19.225	56.44	7.091	36.541	74.859	19.937	22.638
234118_at	37.829	6.067	41.449	7.09	4.667	24.495	39.776	66.796	42.894	12.872	42.47	16.135
234119_at	35.672	17.666	57.534	105.94	74.755	29.183	5.663	52.757	22.418	15.269	16.813	42.634
234120_at	16.89	41.885	9.089	25.543	102.945	16.107	40.046	54.924	23.305	63.027	26.168	24.518
234121_at	2.902	5.961	4.474	2.777	3.49	7.835	7.393	5.999	4.665	6.12	6.213	6.791
234122_at	95.07	113.026	73.017	62.182	37.333	47.212	28.866	31.529	24.014	78.599	65.955	103.454
234123_at	57.7	61.182	59.583	34.773	82.472	23.54	36.785	56.987	28.315	42.054	52.39	36.871
234124_at	44.314	59.86	87.772	86.386	114.07	142.445	148.127	192.523	184.612	203.028	96.628	150.92
234125_at	35.875	73.148	38.987	54.031	102.431	26.119	85.616	37.367	85.222	85.804	63.695	62.446
234126_at	37.71	31.272	36.495	43.239	24.823	50.315	29.337	58.029	87.687	58.127	39.432	113.365
234127_at	103.992	92.885	32.536	134.215	154.997	154.681	35.008	50.224	83.242	148.888	98.533	99.141
234128_at	25.825	112.914	74.151	167.916	151.55	204.606	126.532	62.051	163.782	107.442	126.863	171.596
234129_at	7.738	11.953	41.724	5.752	22.665	9.874	14.131	11.193	49.947	36.726	11.56	39.05
234130_at	17.9	14.864	15.708	12.946	17.493	19.85	14.555	13.491	18.874	20.739	13.079	19.957
234131_at	34.104	55.958	9.132	51.006	4.233	19.901	8.886	33.64	66.388	4.429	6.891	33.602
234132_at	147.152	138.305	113.449	72.679	163.319	138.723	124.978	103.231	185.564	113.833	63.294	166.576
234133_s_at	17.025	146.767	33.07	42.735	70.411	114.544	221.282	90.305	63.457	94.363	24.282	48.291
234134_at	10.231	57.992	56.054	25.295	55.576	32.464	9.534	19.312	9.465	7.998	8.768	56.629
234135_x_at	171.454	261.593	206.932	290.488	115.675	209.36	95.639	175.954	240.001	185.66	127.447	176.599
234136_at	69.939	51.371	62.926	30.905	5.922	41.161	32.124	33.067	55.2	46.475	70.278	95.435
234137_s_at	32.455	69.223	24.098	52.303	86.631	8.161	74.023	52.595	65.942	108.1	7.067	6.482
234138_at	62.371	43.439	3.639	1.21	35.707	33.642	36.642	22.633	30.143	41.781	24.432	62.21
234139_s_at	2.107	3.06	3.321	2.591	4.907	2.571	1.591	2.577	5.538	5.49	2.109	4.661
234140_s_at	608.224	674.855	610.76	764.793	694.933	674.159	500.794	507.054	501.639	472.991	607.864	558.042
234141_s_at	110.926	151.177	24.864	104.506	177.835	84.955	309.186	160.077	176.514	143.61	39.913	193.257
234142_at	36.875	6.273	3.048	32.261	2.705	5.78	51.307	4.768	6.659	24.155	10.813	32.178
234143_at	285.638	284.167	307.597	265.784	425.46	297.044	386.091	295.607	360.743	471.608	270.361	264.05
234144_at	32.596	70.79	128.747	95.53	12.541	7.988	12.942	9.128	10.215	9.357	8.209	38.337
234145_at	117.282	121.06	92.59	41.311	45.077	101.397	24.5	20.638	24.765	105.902	10.126	14.355
234146_at	26.254	40.057	30.82	17.809	22	5.963	16.599	22.804	28.002	19.074	11.948	18.051
234147_at	40.298	55.985	5.693	17.717	9.115	9.492	35.691	31.11	45.512	44.888	20.102	7.754
234148_at	55.268	67.856	11.225	61.021	39.37	112.502	55.117	124.183	55.341	91.997	27.164	73.48
234149_at	10.56	5.136	17.02	26.588	10.946	25.142	10.148	16.624	6.758	21.23	15.061	5.087
234150_at	41.217	51.609	77.718	27.989	19.263	76.871	46.573	34.318	52.882	81.457	46.952	26.108
234151_at	70.508	142.041	198.41	119.822	44.116	137.788	194.283	150.186	67.089	108.105	157.334	114.162
234152_at	12.418	13.981	91.612	85.107	16.252	19.552	16.77	103.16	71.493	128.303	54.776	40.332
234153_at	10.343	47.025	13.783	16.603	11.681	14.216	7.951	10.04	20.438	13.074	9.084	16.093
234154_at	9.041	5.283	19.414	4.131	13.078	6.203	6.805	4.192	24.667	16.085	15.219	70.789
234155_at	47.961	53.221	51.067	44.516	38.704	31.336	11.393	42.654	53.368	9.398	35.547	27.903
234156_at	87.701	119.403	90.848	112.193	121.404	153.215	85.325	70.851	139.384	104.217	104.257	128.593
234157_at	121.949	142.531	69.823	103.859	105.865	191.383	162.254	209.761	118.077	144.11	104.929	146.436
234158_at	14.664	20.253	21.709	42.659	14.691	11.431	17.261	18.688	23.615	7.167	7.33	12.754
234159_at	257.05	277.458	308.651	335.457	245.253	334.831	380.478	326.149	313.824	358.181	305.995	312.513
234160_at	9.537	28.465	67.11	9.45	11.138	10.14	8.91	7.836	9.43	31.771	14.638	17.267
234161_at	57.176	39.931	6.741	12.534	8.475	43.739	13.48	14.441	17.859	33.131	26.815	19.426
234162_at	21.442	9.94	11.077	10.601	13.611	10.734	17.865	10.117	18.397	27.456	10.222	13.257
234163_at	10.144	30.191	46.618	3.787	15.37	10.596	58.337	37.165	56.064	11.311	9.478	18.711
234164_at	23.284	46.58	4.997	40.574	3.616	29.023	19.123	55.118	34.419	6.397	72.541	8.963
234165_at	95.622	74.948	97.301	44.553	43.742	68.956	83.22	42.865	98.051	82.941	61.272	75.989
234166_at	83.441	63.654	49.581	90.206	9.806	64.896	116.661	119.848	65.502	80.61	68.579	46.678
234167_at	74.309	49.527	80.903	79.883	76.486	106.911	59.947	73.015	115.592	89.298	53.04	115.398
234168_at	43.438	45.94	37.732	93.992	90.247	76.2	84.483	63.993	46.042	9.75	48.124	58.219
234169_at	13.184	99.573	133.092	47.537	11.181	51.252	25.592	121.715	83.308	95.889	35.126	41.04
234170_at	123.679	95.462	137.198	70.193	92.836	133.475	88.519	92.025	106.41	82.347	42.094	100.879
234171_at	71.772	47.349	82.522	7.975	86.178	12.04	64.837	87.71	119.025	15.994	71.514	36.062
234172_at	6.978	3.461	33.697	23.618	9.699	9.166	8.796	16.974	7.181	21.851	28.052	18.869
234173_s_at	82.83	54.658	6.482	12.908	29.097	9.719	42.308	8.345	53.466	33.561	24.482	29.885
234174_at	13.415	6.828	11.29	9.702	8.655	12.006	22.148	10.796	92.799	12.647	10.226	43.201
234175_at	20.695	89.011	62.071	46.23	54.117	18.481	21.935	60.236	21.254	24.867	10.152	8.616
234176_at	130.891	117.447	125.542	112.442	123.954	37.223	59.411	97.796	130.841	150.805	70.506	155.401
234177_at	150.042	203.773	182.811	222.762	338.912	316.799	141.719	118.017	253.525	251.61	169.88	217.733
234178_at	88.553	91.129	70.865	34.968	15.752	84.729	45.757	48.558	63.036	66.195	37.951	108.892
234179_at	35.15	25.985	115.909	59.248	88.608	87.473	28.647	42.372	12.721	73.711	48.483	13.853
234180_at	1.371	4.543	36.233	3.476	2.256	4.85	3.808	26.003	11.193	64.76	2.256	6.659
234181_at	38.064	150.092	94.627	73.312	124.488	194.32	119.043	135.115	109.047	156.959	108.234	90.54
234182_at	102.59	122.251	80.815	149.148	165.056	66.533	102.829	98.126	109.155	143.222	51.266	174.486
234183_at	20.471	23.922	12.533	109.486	126.472	33.229	57.465	60.077	26.253	31.645	123.9	121.641
234184_at	135.159	59.065	103.772	87.106	190.924	53.632	99.894	111.05	170.068	114.568	90.608	201.018
234185_at	58.471	84.831	47.89	16.283	12.251	37.708	43.875	36.606	66.389	80.098	28.287	75.51
234186_at	172.663	107.217	134.907	138.852	146.517	190.457	184.675	127.683	191.568	150.639	141.652	154.575
234187_at	83.767	30.364	72.356	25.237	37.328	18.437	22.053	124.194	16.851	54.477	112.884	138.234
234188_at	17.808	7.929	10.24	17.469	8.974	9.554	12.07	4.442	11.403	7.508	18.319	6.579
234189_at	32.409	56.001	69.281	137.921	64.007	25.89	94.082	79.073	34.542	15.197	19.878	64.164
234190_at	14.455	64.527	104.851	60.547	64.156	141.965	38.555	7.942	8.967	115.78	40.862	68.476
234191_at	21.239	17.497	14.717	66.594	119.76	17.794	18.516	6.596	80.058	23.343	15.981	16.443
234192_s_at	344.001	362.143	206.465	283.701	231.869	246.696	230.72	230.92	254.756	257.69	213.834	323.463
234193_at	61.8	32.548	46.59	30.959	24.77	46.917	44.645	65.932	55.379	16.626	28.351	70.495
234194_at	89.344	71.054	27.628	23.795	16.792	102.4	24.795	53.896	60.76	49.593	23.683	106.255
234195_at	9.862	15.584	28.993	33.129	20.749	17.979	14.709	52.948	22.465	14.23	27.546	10.624
234196_at	69.095	32.117	15.131	51.097	25.063	7.023	70.301	75.839	54.52	36.61	22.708	76.126
234197_at	14.732	21.832	24.526	11.395	40.698	90.875	20.231	23.021	61.178	93.715	12.203	18.528
234198_at	12.912	10.492	13.312	16.595	33.039	10.145	13.066	11.587	14.35	8.606	8.294	29.682
234199_at	171.989	146.016	143.022	101.962	131.619	112.328	70.834	98.316	148.933	158.169	88.195	219.802
234200_at	55.231	44.517	30.047	22.057	11.791	17.775	26.078	15.12	14.14	132.616	20.919	50.414
234201_x_at	24.246	15.373	20.606	15.362	37.549	43.762	37.071	32.333	27.141	35.886	22.595	25.244
234202_at	11.124	14.444	13.039	19.37	65.016	46.204	38.68	55.131	37.185	10.273	54.533	27.048
234203_at	95.413	42.323	132.518	63.152	68.11	84.768	77.331	73.518	89.978	59.236	94.534	120.869
234204_at	57.802	15.298	7.485	37.544	29.971	31.384	21.017	39.331	43.421	8.589	24.577	43.423
234205_at	56.594	6.031	35.759	40.351	60.381	31.817	33.925	22.598	42.778	81.956	50.896	51.93
234206_at	139.162	120.673	127.896	84.399	112.131	197.139	73.716	99.192	186.398	236.552	124.479	187.868
234207_at	32.217	20.3	29.224	59.298	2.441	28.532	68.823	35.743	37.555	16.273	13.727	56.347
234208_at	355.384	363.488	216.334	279.06	519.872	291.03	311.681	315.335	490.617	440.001	247.786	450.449
234209_at	22.761	45.306	13.674	22.011	36.636	5.3	46.848	6.607	41.735	49.623	43.869	34.62
234210_x_at	143.679	108.382	95.046	138.847	115.044	147.685	98.283	115.337	102.831	149.294	101.24	127.65
234211_at	27.318	9.372	84.12	19.411	121.163	89.31	24.323	35.907	17.515	49.237	34.307	38.832
234212_at	77.221	66.342	3.719	54.867	36.356	5.779	8.821	49.745	55.874	6.585	1.373	60.872
234213_at	12.643	4.369	3.543	3.703	3.728	30.907	8.314	6.42	3.944	9.896	14.096	4.557
234214_at	181.308	91.627	103.814	111.464	155.05	108.933	134.261	105.788	125.563	128.182	70.886	154.512
234215_at	13.82	6.495	14.624	14.696	13.128	22.602	10.745	11.402	11.521	7.936	18.466	13.371
234216_at	111.364	112.447	165.276	160.654	134.403	141.181	129.117	116.266	122.324	207.699	133.849	269.479
234217_at	47.344	47.543	9.269	68.129	96.879	75.428	33.617	93.026	96.063	49.881	46.312	67.179
234218_at	3.221	3.15	3.083	4.713	7.768	4.628	3.818	18.022	3.087	41.384	2.376	38.402
234219_at	77.492	15.828	132.684	54.232	128.115	36.4	83.84	122.884	122.443	177.056	60.731	53.748
234220_at	18.137	67.812	71.562	60.418	4.586	38.124	47.099	48.858	54.607	11.11	23.919	45.764
234221_at	38.951	2.471	22.774	14.679	7.196	7.085	2.196	33.383	14.631	5.329	28.695	5.885
234222_at	15.144	14.237	23.844	4.482	7.633	6.369	10.405	5.462	15.188	25.737	3.726	9.877
234223_at	9.17	9.929	10.467	11.225	15.144	16.104	6.244	10.04	23.876	16.435	15.878	18.946
234224_at	2.491	3.649	7.514	5.8	4.663	3.173	13.369	10.787	5.528	4.563	1.666	9.181
234225_at	33.523	19.716	79.401	22.822	127.166	38.951	70.294	140.454	28.096	7.002	114.524	151.089
234226_at	47.233	23.913	22.315	23.687	27.446	17.283	23.297	19.545	18.784	29.407	34.594	30.155
234227_at	5.322	2.818	4.943	2.489	10.432	12.164	15.079	1.98	8.203	4.071	2.454	4.911
234228_at	64.172	45.337	86.499	7.713	53.243	54.431	45.505	39.358	67.061	95.843	6.347	32.328
234229_at	40.989	33.698	31.016	21.333	42.417	29.293	38.554	97.605	50.24	53.152	19.716	43.978
234230_at	3.096	9.181	5.578	7.247	55.033	8.764	9.01	4.687	4.815	9.805	19.465	22.778
234231_at	81.818	81.735	11.193	91.41	81.062	99.978	67.267	115.124	69.18	68.172	63.134	65.094
234232_at	23.275	49.472	8.595	95.609	25.375	90.782	71.094	77.664	31.379	37.481	58.19	73.846
234233_s_at	25.459	17.763	24.838	71.917	15.799	10.612	59.452	9.452	30.32	19.372	7.195	18.044
234234_at	41.304	75.762	37.357	52.112	75.71	59.714	4.274	69.82	5.339	94.056	30.864	46.009
234235_at	6.484	6.293	7.167	20.712	3.002	25.507	5.746	3.822	3.015	8.223	3.588	3.87
234236_at	10.31	11.72	10.029	4.905	6.855	11.177	29.93	10.569	66.016	33.013	14.56	10.895
234237_s_at	123.213	129.449	210.697	96.017	111.991	107.867	76.32	164.033	148.83	91.507	139.311	66.5
234238_at	40.107	44.298	61.885	125.418	36.779	84.328	73.893	46.148	7.96	20.417	32.134	80.133
234239_at	183.221	131.791	162.561	146.041	161.998	197.354	149.69	144.285	217.171	207.541	135.163	212.603
234240_at	32.202	58.465	23.588	11.115	39.638	43.654	59.869	9.984	48.26	6.918	49.031	25.769
234241_at	20.531	19.732	22.456	25.388	34.554	29.794	23.711	17.811	26.819	37.401	15.053	36.788
234242_at	13.17	4.746	3.661	4.817	4.791	3.706	14.402	3.895	8.149	6.632	8.158	4.096
234243_at	58.652	67.499	57.684	68.623	101.209	72.573	63.78	80.413	35.636	34.159	41.173	61.859
234244_at	6.401	30.637	11.157	12.726	6.973	48.658	4.853	6.882	7.162	33.294	24.569	7.767
234245_at	29.068	10.091	54.989	60.509	55.209	8.977	12.452	80.312	48.856	11.715	17.072	26.333
234246_at	114.436	46.686	59.087	28.496	201.226	106.574	176.757	199.008	187.961	179.165	29.673	45.51
234247_at	2.338	23.589	3.019	10.665	15.478	39.579	4.295	7.526	14.039	21.586	22.287	21.12
234248_at	4.977	27.019	3.798	29.83	46.916	19.521	26.049	46.427	2.401	29.391	34.03	59.982
234249_at	118.639	102.434	68.519	12.265	163.015	143.352	27.003	51.695	169.023	42.399	20.368	182.07
234250_at	216.474	108.293	123.456	67.016	209.331	112.326	115.599	199.022	227.839	238.425	60.231	197.129
234251_at	7.194	6.77	14.686	7.815	8.097	5.756	14.279	8.893	4.798	14.618	9.694	6.389
234252_at	149.144	128.386	142.817	71.056	117.789	114.422	109.187	139.095	191.744	83.424	149.343	221.136
234253_at	53.739	33.852	29.414	24.976	58.717	52.211	33.784	39.707	169.612	34.223	18.512	45.189
234254_at	353.264	205.019	263.899	371.34	269.571	424.755	338.155	204.568	160.924	160.093	393.339	310.249
234255_at	164.861	155.949	153.948	122.49	135.096	207.139	84.145	133.307	128.404	179.932	100.497	200.773
234256_at	30.615	34.32	92.302	45.176	6.467	103.015	22.49	18.886	18.501	51.197	26.454	54.155
234257_at	92.073	20.962	13.892	9.655	52.828	13.626	67.227	10.987	11.712	26.498	14.014	94.262
234258_at	67.44	4.893	28.745	52.917	57.968	60.533	71.507	55.792	81.377	90.665	82.032	44.697
234259_at	23.524	19.839	162.417	22.173	9.43	63.785	62.768	33.242	82.387	62.718	65.518	65.665
234260_at	25.798	53.333	57.982	24.415	23.404	54.919	46.869	36.887	44.603	70.318	62.463	31.755
234261_at	49.366	54.701	18.553	68.502	93.38	14.955	63.336	70.573	72.701	15.378	62.656	57.959
234262_at	42.07	73.671	40.316	15.042	78.113	15.27	19.461	29.015	7.983	7.405	56.438	17.737
234263_at	15.933	48.941	24.533	14.95	27.048	29.754	7.681	15.708	80.701	85.693	19.559	26.602
234264_at	23.412	13.503	34.863	96.603	57.367	46.829	141.874	25.62	86.373	87.384	34.715	171.413
234265_at	43.809	69.965	90.7	106.546	117.982	87.947	36.159	48.365	78.408	67.557	104.408	22.251
234266_at	93.319	141.451	77.121	108.498	171.159	82.434	122.568	62.757	152.62	144.098	146.183	218.653
234267_at	19.114	19.389	138.087	24.577	43.044	82.361	17.744	42.725	46.622	60.984	39.729	38.458
234268_at	48.586	13.416	87.496	6.479	18.521	23.312	21.248	73.899	59.556	12.631	65.575	15.273
234269_at	22.932	61.926	106.402	70.53	79.467	62.07	29.487	59.698	46.897	67.592	73.574	83.339
234270_at	81.891	89.511	91.168	65.224	95.274	90.649	104.751	74.972	78.779	155.053	25.248	88.602
234271_at	111.12	70.839	36.884	135.382	57.103	108.633	76.599	107.051	85.465	109.969	155.817	47.845
234272_at	10.849	20.976	12.43	18.522	22.58	17.425	26.937	15.8	28.136	38.642	23.523	13.682
234273_at	31.682	12.317	23.324	32.682	42.24	29.446	37.763	24.797	30.255	33.38	22.763	38.909
234274_at	21.092	9.199	7.542	21.865	9.073	13.499	9.56	40.158	5.623	8.257	4.913	2.868
234275_at	62.209	29.031	24.531	23.423	51.906	51.582	20.513	101.381	91.533	66.512	19.47	101.114
234276_at	86.581	81.46	91.974	70.73	130.466	110.153	56.269	50.992	95.491	130.874	96.081	83.209
234277_at	56.176	54.597	63.417	59.388	19.425	62.404	39.09	63.435	59.937	90.253	54.077	44.12
234278_at	116.975	87.841	123.971	240.554	174.76	97.506	167.692	196.498	214.394	117.275	102.428	160.914
234279_at	5.702	10.695	19.869	5.146	15.595	21.049	14.126	7.583	17.792	8.415	5.584	20.584
234280_at	17.763	7.309	5.48	29.744	7.343	8.697	5.154	10.637	9.833	8.912	4.941	19.611
234281_at	13.106	3.386	2.975	26.199	15.876	7.727	3.316	3.354	10.381	13.465	3.477	26.316
234282_at	106.372	58.118	48.237	68.765	12.744	99.379	83.07	66.013	84.979	112.973	5.357	53.319
234283_at	51.822	9.474	18.956	20.005	68.925	38.303	6.744	79.437	5.684	55.613	60.187	91.928
234285_at	15.002	13.738	17.048	9.553	27.742	14.855	14.873	18.65	17.773	17.601	12.297	16.91
234286_at	9.409	8.655	7.483	8.813	6.261	9.714	16.31	10.324	10.847	8.849	7.775	12.762
234287_at	13.433	150.771	38.82	91.649	71.983	21.438	26.935	104.6	27.187	23.654	25.728	177.46
234288_at	25.524	11.075	20.525	25.731	25.99	21.74	4.879	20.253	11.916	36.933	4.833	43.787
234289_x_at	9.038	3.44	6.795	3.354	41.486	36.361	15.339	55.417	5.094	5.941	33.959	38.317
234290_x_at	207.281	152.515	179.768	137.926	237.041	205.819	211.253	167.073	294.294	445.106	212.858	248.699
234291_s_at	130.774	54.829	152.35	58.854	111.925	58.984	81.675	92.312	93.964	84.32	88.426	68.997
234292_s_at	21.666	66.934	112.092	60.375	26.573	72.874	20.631	16.142	46.411	85.204	93.682	34.706
234293_x_at	61.097	78.287	34.139	49.112	26.046	92.73	86.851	24.332	74.969	55.218	22.811	57.101
234294_x_at	3298.487	3795.317	3480.09	3288.993	3883.545	3917.142	3297.748	3205.256	3206.055	3389.578	2849.238	3542.727
234295_at	1180.351	1176.694	819.602	1073.868	953.141	1002.832	1227.747	1363.068	1315.268	1049.366	1303.685	1225.693
234296_s_at	3.881	6.084	3.271	11.591	2.367	3.579	10.186	25.969	7.195	8.539	1.906	10.452
234297_at	130.563	123.12	67.414	102.175	94.246	173.031	92.909	107.661	95.857	44.573	77.479	108.824
234298_at	123.931	120.545	160.439	53.091	133.563	99.439	106.664	13.553	152.539	40.291	45.767	137.481
234299_s_at	447.888	404.799	416.299	467.175	526.997	554.867	304.099	305.503	404.624	402.605	399.578	408.404
234300_s_at	30.4	68.507	50.37	59.966	81.442	26.935	18.172	33.483	97.85	16.904	114.034	119.984
