!Sample_title	PRB12534 Jurkat	PRB12535 Jurkat	PRB12536 Jurkat	PRB12537 IM-9	PRB12538 IM-9	PRB12539 IM-9	PRB12540 Raji	PRB12541 Raji	PRB12542 Raji	PRB12543 THP-1	PRB12544 THP-1	PRB12545 THP-1
228681_x_at	2.272	1.363	4.331	1.802	1.99	2.36	12.267	1.996	1.816	4.41	1.285	1.832
228682_at	37.562	10.597	8.827	55.165	12.838	4.72	21.028	36.566	32.361	6.313	26.77	120.827
228683_s_at	85.601	74.469	28.898	5.572	7.337	4.525	159.96	118.609	172.869	27.714	13.471	15.094
228684_at	25.453	8.105	20.189	11.053	34.781	12.447	4.889	63.648	9.274	54.689	56.996	5.51
228685_at	152.533	42.862	127.139	178.623	99.49	76.822	65.215	78.354	137.61	500.08	672.566	477.538
228686_at	239.215	212.467	288.537	523.947	447.865	346.811	344.059	279.464	223.87	130.279	77.658	111.782
228687_at	11.578	6.166	29.654	10.014	7.88	10.098	10.651	66.617	20.09	13.027	15.212	15.75
228688_at	399.296	267.421	407.724	243.113	241.231	290.678	221.274	249.993	243.047	292.863	243.471	242.297
228689_at	29.545	96.554	75.39	55.458	65.125	101.584	58.843	75.768	232.138	101.939	22.309	68.53
228690_s_at	10330.755	10142.859	11985.688	10934.413	10689.29	11033.342	14219.733	15249.712	11862.76	13169.816	10983.795	10961.648
228691_at	694.356	99.06	432.662	284.647	181.806	133.12	168.899	308.869	43.415	431.746	244.501	394.887
228692_at	1.3	1.486	2.804	1.089	4.056	3.096	3.747	3.341	14.199	25.464	1.176	3.774
228693_at	108.624	68.088	67.287	335.154	386.784	419.041	123.462	108.622	134.573	169.91	161.091	239.63
228694_at	557.229	612.979	703.183	242.833	391.752	398.632	283.761	283.698	353.989	339.448	321.724	319.853
228695_at	38.099	50.886	23.936	37.83	41.727	51.962	61.225	5.038	37.521	26.656	2.102	84.257
228696_at	403.453	281.262	503.32	197.963	220.717	232.168	667.898	845.995	986.439	144.063	203.797	197.733
228697_at	912.494	798.409	574.568	516.726	420.232	414.131	778.794	560.826	505.915	709.066	354.556	535.707
228698_at	131.704	88.915	92.882	73.812	95.905	21.926	99.317	71.205	102.405	85.491	42.65	71.818
228699_at	131.557	109.392	74.258	41.362	116.396	127.619	37.501	53.287	87.802	58.087	20.29	28.357
228700_at	514.623	1045.806	531.177	1338.82	1059.531	1075.698	597.265	510.05	760.625	474.084	547.162	632.644
228701_at	16.991	5.225	34.198	83.864	27.475	55.089	65.631	101.975	116.704	6.463	7.854	19.542
228702_at	290.655	200.54	175.512	500.682	316.954	342.175	726.754	642.845	464.803	140.763	69.396	126.941
228703_at	62.632	21.387	11.608	16.767	33.863	76.569	73.794	26.324	47.638	78.95	45.521	44.489
228704_s_at	8.039	10.29	7.332	9.158	6.228	7.976	4.703	11.039	10.323	18.307	6.837	6.632
228705_at	173.098	21.451	67.146	97.198	27.595	82.6	93.218	41.691	44.089	201.129	94.308	136.476
228706_s_at	33.447	45.734	14.205	19.848	13.957	20.775	34.485	33.428	13.864	174.415	214.647	163.974
228707_at	68.815	21.502	3.756	18.896	13.753	14.971	70.949	76.437	67.471	426.003	430.217	461.519
228708_at	178.469	24.718	201.226	20.879	22.384	21.476	20.17	114.228	19.164	90.218	169.906	135.291
228709_at	116.553	185.456	138.009	273.697	213.72	232.407	176.973	128.386	209.345	348.475	295.996	344.863
228710_at	397.845	547.005	512.27	848.827	886.93	831.724	849.807	728.35	807.957	643.931	600.592	563.053
228711_at	405.727	486.047	319.327	156.612	86.556	142.13	272.207	184.1	295.958	47.49	95.268	84.909
228712_at	34.865	71.908	15.429	8.551	49.109	83.981	12.034	131.799	51.564	98.411	84.666	106.493
228713_s_at	129.651	106.77	225.198	209.058	126.663	176.214	206.433	204.853	192.271	193.479	144.199	116.216
228714_at	627.43	533.952	502.482	656.438	560.572	669.841	22.311	12.798	11.282	381.039	368.277	450.399
228715_at	185.011	90.143	269.837	122.538	127.118	201.707	131.675	112.4	3.886	163.564	130.101	139.824
228716_at	7.918	6.537	42.596	16.96	3.992	4.065	3.02	70.21	2.733	45.537	1.595	11.64
228717_at	236.906	189.13	253.211	174.347	390.948	322.144	218.842	279.256	253.616	183.835	97.269	148.386
228718_at	72.398	41.952	44.716	63.716	64.179	59.953	97.961	55.519	55.915	21.856	69.372	16.141
228719_at	283.927	182.553	333.255	7.643	9.165	13.688	119.459	171.557	39.158	50.892	88.616	24.27
228720_at	49.112	5.969	5.817	38.637	14.528	65.857	22.621	67.215	16.651	43.542	60.384	12.228
228721_at	182.605	154.315	138.08	172.811	209.536	124.172	155.287	185.127	199.837	154.554	149.435	161.151
228722_at	208.284	245.248	257.107	134.564	130.396	127.605	239.895	198.501	292.638	225.256	263.328	225.629
228723_at	196.166	104.478	133.431	126.219	148.144	116.027	114.647	163.359	149.24	114.329	89.988	101.386
228724_at	259.351	236.654	319.292	66.272	26.927	8.336	22.43	8.151	7.544	2.833	46.237	35.091
228725_x_at	2233.947	1873.018	1935.844	1051.402	1018.667	1108.748	1137.713	1125.27	1112.766	1361.655	1129.544	1197.266
228726_at	24.557	8.105	18.833	53.827	5.565	65.091	43.324	9.241	4.623	353.438	371.303	372.151
228727_at	41.794	74.451	160.283	25.921	25.398	24.652	16.543	100.364	17.822	257.444	281.726	152.766
228728_at	102.803	7.18	53.527	10.074	23.154	55.181	43.521	45.187	62.967	28.205	30.807	18.837
228729_at	1991.447	2704.708	1552.299	1183.287	1563.183	1323.4	1091.432	753.289	1475.146	1150.66	1506.561	1433.943
228730_s_at	532.938	440.555	308.006	1094.874	500.927	447.673	616.489	618.65	428.35	275.242	281.208	391.19
228731_at	35.777	16.871	62.031	93.283	177.526	188.92	37.818	10.737	51.897	38.169	29.816	28.123
228732_at	52.209	6.674	4.42	67.538	155.446	149.023	26.189	56.931	13.807	10.795	9.02	47.613
228733_at	806.615	567.47	787.589	768.154	848.205	772.069	1267.009	1133.258	1031.216	980.817	932.291	989.991
228734_at	318.9	335.184	334.993	252.358	272.852	219.8	439.773	310.702	424.473	264.827	315.642	276.468
228735_s_at	67.789	35.279	84.896	84.893	68.373	83.047	96.07	93.737	76.316	8.835	34.153	67.706
228736_at	543.627	535.692	408.658	275.084	343.579	311.593	477.348	419.585	405.882	270.077	318.811	302.929
228737_at	21.013	7.136	3.738	4843.762	4160.642	3962.648	1.804	21.257	4.721	567.32	495.363	501.693
228738_at	236.51	101.847	134.518	501.18	322.308	272.833	387.829	417.664	284.769	241.794	230.717	278.862
228739_at	7.088	1.435	69.612	42.21	51.467	75.632	21.049	10.884	18.404	8.956	42.191	20.468
228740_at	6.632	21.333	46.198	14.248	8.324	35.392	2.842	9.438	1.437	8.403	49.977	25.926
228741_s_at	188.414	291.965	212.175	329.633	314.032	214.535	362.768	245.992	345.565	97.454	201.714	93.699
228742_at	408.78	204.614	342.451	176.86	184.694	155.947	248.772	342.643	187.5	303.01	302.951	331.298
228743_at	517.836	464.148	438.173	272.14	286.532	281.788	588.445	559.636	579.663	477.178	268.341	334.701
228744_at	562.859	690.906	555.408	674.092	881.004	880.877	740.109	607.974	912.415	572.984	711.175	671.492
228745_at	445.958	582.562	424.622	487.038	457.863	390.756	801.466	665.698	703.784	615.477	907.197	642.755
228746_s_at	806.349	744.33	1105.916	1292.352	1333.214	1507.609	1756.433	1649.351	2231.356	1021.623	1045.058	1132.039
228747_at	415.578	340.744	408.412	169.073	288.362	218.429	314.07	270.821	275.928	303.102	249.563	267.557
228748_at	8.867	16.982	30.298	7.81	58.835	14.437	9.414	4.044	18.366	5.695	2.257	5.907
228749_at	133.305	88.54	81.528	205.788	204.265	101.694	61.737	44.187	57.392	66.517	46.893	56.39
228750_at	5.039	6.992	15.995	3.723	46.323	3.962	7.208	10.539	6.126	46.578	26.521	6.994
228751_at	253.809	242.589	154.607	238.626	160.081	237.726	287.447	202.786	213.378	194.099	165.125	176.738
228752_at	1147.333	1293.309	1286.091	990.317	823.896	830.999	934.429	996.543	845.815	287.82	272.464	283.931
228753_at	228.609	159.176	194.529	166.849	163.627	128.948	172.547	205.458	188.476	133.427	152.221	208.329
228754_at	849.179	1114.879	826.97	772.703	732.44	804.761	1556.648	1557.002	1465.121	369.677	442.666	493.844
228755_at	114.642	105.229	148.182	109.836	138.627	163.842	32.408	199.435	187.792	62.808	182.438	132.676
228756_at	7.925	15.101	11.705	24.549	63.123	21.41	50.694	8.693	12.933	55.623	7.157	8.571
228757_at	257.518	105.325	70.758	44.146	48.089	58.367	48.818	46.838	41.916	92.15	58.924	84.928
228758_at	31.735	16.743	9.827	14.559	9.914	18.749	709.682	649.379	472.688	38.548	20.724	47.058
228759_at	514.443	332.656	403.344	32.146	133.528	31.371	10.97	21.805	7.186	398.888	506.04	381.692
228760_at	1746.801	2428.166	1733.558	1280.987	2084.068	1936.766	1545.27	1244.277	1796.903	570.987	602.331	526.621
228761_at	36.647	44.546	7.377	10.899	28.071	13.443	9.466	44.208	17.656	9.487	15.241	18.86
228762_at	12.28	13.159	10.223	8.037	10.991	6.397	11.957	11.203	23.871	8.267	29.46	12.729
228763_at	899.471	924.545	830.836	1152.825	782.991	627.66	1428.736	1257.301	1108.572	574.757	591.541	695.092
228764_s_at	457.54	295.969	267.153	398.703	385.697	354.024	430.865	412.715	458.948	297.615	209.392	338.181
228765_at	623.129	512.978	434.405	753.906	702.448	800.486	960.737	987.638	842.341	1111.502	1047.138	1054.429
228766_at	5.083	25.475	21.093	76.763	69.157	54.04	28.555	27.227	63.103	441.248	632.829	545.602
228767_at	10.6	34.35	31.923	54.697	14.23	5.972	11.232	13.051	15.782	52.779	10.482	68.803
228768_at	662.596	598.114	669.022	599.743	507.709	414.541	485.688	469.731	570.848	660.801	840.558	647.086
228769_at	352.229	253.121	285.528	327.482	332.521	247.385	208.137	325.874	291.51	305.087	282.373	302.655
228770_at	19.34	7.866	16.358	55.363	33.274	15.869	54.68	73.853	22.415	38.713	105.867	22.458
228771_at	4876.325	4540.396	4755.188	573.194	380.891	516.121	954.437	1016.898	767.02	531.102	502.585	518.488
228772_at	3.472	3.426	8.266	30.786	21.228	7.926	59.317	62.471	9.095	310.201	399.115	397.993
228773_at	1501.639	1438.993	1512.773	677.392	595.266	772.55	531.133	883.882	578.024	438.21	385.632	289.715
228774_at	1398.699	1478.356	1438.004	1384.799	1779.501	1660.649	881.236	830.933	947.44	928.701	767.367	841.728
228775_at	431.713	416.033	393.268	388.133	427.531	303.891	340.378	321.836	331.126	509.361	685.327	618.273
228776_at	1572.457	2130.746	1695.222	612.484	627.566	567.684	372.656	393.988	733.586	151.347	121.674	96.757
228777_at	270.868	282.271	226.861	178.397	28.229	125.055	251.619	225.842	158.495	213.938	135.567	214.014
228778_at	400.124	348.399	395.026	319.132	255.132	231.964	228.68	176.909	271.61	490.911	569.705	570.331
228779_at	86.86	108.24	105.143	60.492	17.305	91.666	133.726	94.876	92.86	135.061	30.086	77.485
228780_at	230.079	239.206	207.972	48.348	84.226	36.309	29.931	48.22	15.24	45.759	28.977	5.483
228781_at	74.673	69.889	122.144	31.91	93.364	32.855	64.136	74.447	71.809	16.605	67.91	128.038
228782_at	8.131	5.065	7.873	11.258	7.394	6.052	5.127	6.316	5.478	6.621	5.272	6.883
228783_at	371.891	300.793	284.016	80.383	41.233	45.482	45.691	64.345	87.016	814.728	1145.12	840.821
228784_at	15.484	66.54	6.625	49.889	49.802	10.805	80.118	13.872	59.413	15.983	9.593	8.881
228785_at	2074.136	3282.736	2228.793	1489.064	1972.754	1762.835	1508.14	1539.747	1631.258	1465.19	2070.411	1743.639
228786_at	159.073	222.394	238.296	183.611	160.376	167.457	105.902	26.11	65.969	463.903	516.837	498.788
228787_s_at	281.803	258.533	271.005	1145.39	859.183	683.434	1379.595	1523.026	1164.593	238.814	217.774	225.042
228788_at	323.301	306.272	199.681	58.643	36.835	44.942	43.932	47.618	36.627	5.599	62.135	3.201
228789_at	270.954	338.313	204.764	102.762	145.245	123.266	203.699	181.105	216.565	143.233	110.163	100.307
228790_at	167.529	12.613	143.4	511.938	625.777	590.467	73.346	156.372	21.345	230.029	227.033	157.914
228791_at	94.013	20.288	90.63	10.422	48.949	13.216	114.813	26.487	14.566	217.792	206.253	275.462
228792_at	47.777	93.004	115.855	31.399	79.335	61.599	19.646	2.877	4.808	25.128	35.456	1.671
228793_at	340.488	299.384	327.397	205.22	179.408	178.09	120.353	144.029	184.585	278.536	306.33	296.352
228794_at	22.003	10.519	6.865	9.38	15.426	13.728	15.003	20.55	7.858	2.065	19.874	52.686
228795_at	701.425	719.933	621.37	872.542	935.763	748.612	560.594	517.758	530.456	548.824	593.108	617.115
228796_at	53.399	74.577	96.545	72.497	20.625	125.647	78.08	39.781	78.168	71.424	58.446	35.513
228797_at	572.594	403.678	593.823	570.648	461.7	243.235	352.522	439.512	438.183	561.279	532.448	772.923
228798_x_at	113.097	134.717	80.237	49.574	48.134	39.159	11.012	57.651	55.667	42.379	6.144	55.386
228799_at	481.182	366.942	417.2	770.437	458.192	530.572	674.372	568.154	490.889	377.708	458.976	453.115
228800_x_at	47.516	86.322	33.768	125.105	219.256	264.032	353.42	373.845	223.563	108.757	85.656	154.964
228801_at	300.826	332.478	312.4	426.874	358.016	258.039	484.544	446.618	431.833	298.106	278.426	248.979
228802_at	66.303	108.876	54.265	21.498	22.907	24.649	62.862	96.727	52.901	55.245	20.331	14.182
228803_at	101.532	97.057	108.61	76.117	63.268	82.579	65.48	41.854	19	115.913	50.841	79.368
228804_at	61.404	45.788	78.658	47.821	61.572	112.843	32.487	138.666	24.779	34.972	35.22	30.673
228805_at	1588.206	1659.261	1715.766	1931.125	1142.997	1253.057	1339.258	1299.61	1198.837	2883.526	2987.582	2936.743
228806_at	25.445	82.108	65.89	69.587	40.7	52.927	102.66	69.314	60.247	63.855	17.192	72.416
228807_at	18.555	7.691	16.446	10.48	9.161	9.61	9.231	10.303	9.255	25.685	8.222	13.07
228808_s_at	90.7	26.533	70.792	108.757	60.176	68.517	69.896	63.194	52.49	45.015	84.011	25.373
228809_at	380.522	311.973	315.72	408.074	690.905	684.454	434.002	482.979	446.17	327.454	213.305	269.299
228810_at	336.87	433.813	325.636	276.203	243.511	288.596	647.638	466.161	647.671	725.983	1180.864	952.408
228811_at	118.719	60.642	85.837	101.825	86.095	91.908	104.387	63.534	97.512	16.69	76.271	97.604
228812_at	511.414	687.172	578.569	1397.981	1703.62	1253.421	2617.923	2736.572	3309.449	599.176	1004.08	741.018
228813_at	546.142	479.821	469.994	71.055	21.449	68.322	115.414	70.404	84.087	386.963	340.886	392.033
228814_at	45.265	57.958	8.609	47.61	39.853	23.758	46.04	87.292	17.199	22.005	19.079	6.918
228815_s_at	86.277	8.4	21.113	6.624	22.085	9.105	9.925	22.693	11.026	8.519	6.928	13.669
228816_at	214.744	96.585	98.215	399.394	132.856	39.712	76.608	115.008	32.614	88.371	70.375	144.413
228817_at	564.869	439.496	487.948	421.322	375.21	389.158	457.558	377.972	304.457	231.592	178.198	123.822
228818_at	144.882	97.906	42.55	147.058	143.259	227.074	109.443	127.771	116.686	47.941	79.019	109.323
228819_at	49.611	15.902	205.656	180.724	33.832	34.041	214.798	125.927	111.584	37.092	169.126	208.316
228820_at	266.478	260.561	244.358	178.031	267.008	218.79	369.939	356.306	225.586	197.302	93.962	133.935
228821_at	5.723	30.32	0.991	29.606	42.013	34.351	32.129	39.542	1.367	3.897	9.957	21.072
228822_s_at	2636.522	3510.674	2684.255	3025.95	3488.288	3499.217	3446.555	3171.519	3265.636	3036.244	2952.248	2830.734
228823_at	124.393	78.721	211.922	113.382	94.974	48.858	89.689	123.484	197.652	111.187	53.344	169.388
228824_s_at	63.995	41.368	86.403	62.242	51.492	10.435	13.718	33.182	62.145	1510.317	1065.315	1345.128
228825_at	54.943	147.237	133.401	104.351	109.356	115.44	222.028	109.456	89.727	319.619	361.969	484.502
228826_at	782.88	472.14	607.722	833.036	447.973	496.782	1014.133	1198.315	1000.699	688.156	566.493	603.112
228827_at	59.362	11.984	107.219	20.008	34.87	76.241	685.885	563.569	593.637	11.928	99.194	66.732
228828_at	410.367	384.956	544.803	759.121	428.537	382.923	940.149	1060.074	794.897	603.266	579.359	532.162
228829_at	360.468	417.473	421.659	473.026	718.097	720.649	543.106	366.995	551.42	418.194	492.49	399.595
228830_s_at	230.405	344.272	203.334	385.909	391.437	463.76	331.943	328.537	370.277	325.037	373.365	294.352
228831_s_at	195.287	81.822	136.051	189.329	122.508	144.879	873.589	901.636	723.99	225.358	219.328	176.86
228832_at	238.028	191.516	134.32	142.202	79.267	167.911	163.771	142.345	145.737	184.227	217.45	306.556
228833_s_at	177.642	76.76	127.075	36.138	107.278	90.714	78.238	118.015	120.877	135.696	113.064	175.834
228834_at	138.382	174.068	157.167	1078.176	1083.443	1111.696	1377.066	1624.881	1170.046	1993.086	1613.378	1964.939
228835_at	124.12	162.763	182.543	41.601	75.238	32.113	80.072	111.157	32.979	767.138	772.609	603.745
228836_at	144.696	89.385	63.275	273.454	59.456	60.294	144.614	158.86	254.446	250.243	88.791	99.948
228837_at	144.816	144.411	150.309	266.155	251.649	332.744	321.428	183.636	281.707	54.859	15.958	56.96
228838_at	10.98	5.77	59.333	8.213	13.077	10.506	8.616	66.699	13.892	8.758	14.22	9.941
228839_s_at	621.311	426.994	629.176	501.046	456.699	484.261	747.792	1198.811	967.532	880.751	736.32	778.303
228840_at	157.153	111.23	114.575	107.557	104.779	119.533	24.318	16.746	62.229	130.806	112.479	114.551
228841_at	1954.19	2402.021	1923.605	2528.002	3199.959	3276.046	5403.385	5328.414	5785.073	1614.459	2061.885	1976.864
228842_at	171.91	137.898	183.278	147.756	131.931	150.809	180.669	206.266	194.191	192.125	246.023	174.56
228843_at	208.912	222.626	155.895	39.356	33.705	8.042	171.061	216.971	87.49	91.286	50.441	10.207
228844_at	241.601	86.808	168.602	158.762	138.911	179.025	66.485	168.778	177.384	129.961	153.365	151.618
228845_at	117.218	144.28	46.214	37.692	75.874	26.117	127.908	44.011	106.618	31.281	57.157	69.773
228846_at	174.395	13.148	59.317	105.233	101.337	57.216	163.83	229.924	102.313	139.958	125.646	99.36
228847_at	94.468	106.003	146.429	22.825	75.384	83.165	76.546	54.32	33.913	207.807	165.45	102.334
228848_at	80.187	35.895	68.163	9.774	46.813	19.717	37.72	37.537	21.217	44.311	70.131	27.884
228849_at	204.087	102.902	224.366	134.458	215.16	109.528	74.516	151.435	120.009	253.916	114.672	193.086
228850_s_at	9.352	3.405	15.079	11.993	6.848	3.457	44.182	5.861	47.226	16.494	5.965	8.413
228851_s_at	1489.828	1442.825	1293.491	1566.862	1648.177	1864.299	1825.038	1257.311	1257.798	2165.716	2301.167	2219.104
228852_at	356.78	404.8	328.195	522.656	454.655	505.915	585.76	449.357	552.199	370.389	361.333	376.455
228853_at	745.229	974.534	777.172	820.954	555.316	553.794	891.665	775.232	1059.641	1003.983	1356.998	1336.487
228854_at	86.301	87.998	2.237	17.935	29.474	34.377	6.549	49.802	3.676	27.164	86.422	76.963
228855_at	291.584	289.468	362.065	415.675	204.145	136.363	724.753	804.505	531.504	3835.18	3287.907	2996.145
228856_at	575.227	628.454	463.585	530.547	487.604	515.234	581.496	510.637	523.661	292.123	246.298	302.816
228857_at	372.116	348.369	367.991	202.715	80.644	206.556	193.702	197.373	206.853	200.828	155.565	121.513
228858_at	13.463	52.204	14.426	93.732	33.389	29.923	11.28	22.525	107.255	85.595	65.838	69.601
228859_at	371.348	404.627	284.54	317.135	115.725	271.966	170.005	151.234	297.185	225.33	265.772	241.74
228860_at	80.508	140.774	104.817	152.154	138.138	159.677	99.05	146.252	177.893	42.1	135.159	67.817
228861_at	270.759	268.306	243.894	346.922	179.877	231.517	272.528	235.732	234.861	135.61	155.413	110.939
228862_at	76.118	105.675	73.863	22.352	37.342	35.188	35.606	275.99	188.58	178.591	80.956	139.489
228863_at	17.922	6.983	10.256	9.963	10.196	4.824	5.346	35.169	26.417	26.078	8.101	12.502
228864_at	310.488	239.97	258.647	173.947	237.464	222.725	256.475	371.193	203.161	216.509	155.558	97.911
228865_at	61.736	10.599	20.331	7.761	10.879	23.938	5.902	5.844	10.685	9.369	7.342	42.157
228866_at	103.565	247.869	240.514	204.124	219.752	282.903	163.733	180.403	239.74	142.301	169.04	218.168
228867_at	1116.623	860.395	642.227	822.263	435.806	612.804	827.186	607.937	629.146	400.785	517.049	443.332
228868_x_at	1667.538	3101.405	2519.581	1729.373	1801.605	1315.063	1278.692	1141.637	1951.43	1748.421	2423.177	2698.633
228869_at	36.038	71.193	129.385	110.356	148.489	56.252	709.559	632.944	640.723	1360.65	1140.563	1596.473
228870_at	208.807	56.664	88.844	26.244	101.582	72.045	104.129	165.869	119.879	195.119	155.307	165.286
228871_at	204.365	79.793	90.32	66.422	84.747	39.053	33.771	128.262	87.913	112.473	92.101	91.968
228872_at	161.489	106.085	159.637	107.432	84.071	106.012	129.269	140.337	150.938	105.28	38.137	148.598
228873_at	146.68	62.453	115.107	331.234	166.255	153.28	23.198	92.64	75.392	117.502	95.24	21.755
228874_at	68.401	54.43	10.881	10.813	28.096	38.916	5.219	74.369	14.999	100.974	65.301	35.021
228875_at	32.253	130.444	93.055	106.052	59.551	113.343	86.702	58.063	139.007	216.666	139.36	256.44
